Port Name,Year,Hour of Day,Demand (kW)
Tacoma,2030,5,1363.3
Tacoma,2030,6,1204.8
Tacoma,2030,7,748.6
Tacoma,2030,8,748.6
Tacoma,2030,9,748.6
Tacoma,2030,10,748.6
Tacoma,2030,11,748.6
Tacoma,2030,12,748.6
Tacoma,2030,13,748.6
Tacoma,2030,14,748.6
Tacoma,2030,15,748.6
Tacoma,2030,16,748.6
Tacoma,2030,17,5222.8
Tacoma,2030,18,748.6
Tacoma,2030,19,748.6
Tacoma,2030,20,748.6
Tacoma,2030,21,748.6
Tacoma,2030,22,748.6
Tacoma,2030,23,748.6
Tacoma,2031,0,869.4
Tacoma,2031,1,869.4
Tacoma,2031,2,6065.2
Tacoma,2031,3,5731.4
Tacoma,2031,4,1583.2
Tacoma,2031,5,1583.2
Tacoma,2031,6,1399.1
Tacoma,2031,7,869.4
Tacoma,2031,8,869.4
Tacoma,2031,9,869.4
Tacoma,2031,10,869.4
Tacoma,2031,11,869.4
Tacoma,2031,12,869.4
Tacoma,2031,13,869.4
Tacoma,2031,14,869.4
Tacoma,2031,15,869.4
Tacoma,2031,16,869.4
Tacoma,2031,17,6065.2
Tacoma,2031,18,869.4
Tacoma,2031,19,869.4
Tacoma,2031,20,869.4
Tacoma,2031,21,869.4
Tacoma,2031,22,869.4
Tacoma,2031,23,869.4
Tacoma,2032,0,1014.3
Tacoma,2032,1,1014.3
Tacoma,2032,2,7076.0
Tacoma,2032,3,6686.6
Tacoma,2032,4,1847.0
Tacoma,2032,5,1847.0
Tacoma,2032,6,1632.3
Tacoma,2032,7,1014.3
Tacoma,2032,8,1014.3
Tacoma,2032,9,1014.3
Tacoma,2032,10,1014.3
Tacoma,2032,11,1014.3
Tacoma,2032,12,1014.3
Tacoma,2032,13,1014.3
Tacoma,2032,14,1014.3
Tacoma,2032,15,1014.3
Tacoma,2032,16,1014.3
Tacoma,2032,17,7076.0
Tacoma,2032,18,1014.3
Tacoma,2032,19,1014.3
Tacoma,2032,20,1014.3
Tacoma,2032,21,1014.3
Tacoma,2032,22,1014.3
Tacoma,2032,23,1014.3
Tacoma,2033,0,1159.2
Tacoma,2033,1,1159.2
Tacoma,2033,2,8086.9
Tacoma,2033,3,7641.8
Tacoma,2033,4,2110.9
Tacoma,2033,5,2110.9
Tacoma,2033,6,1865.5
Tacoma,2033,7,1159.2
Tacoma,2033,8,1159.2
Tacoma,2033,9,1159.2
Tacoma,2033,10,1159.2
Tacoma,2033,11,1159.2
Tacoma,2033,12,1159.2
Tacoma,2033,13,1159.2
Tacoma,2033,14,1159.2
Tacoma,2033,15,1159.2
Tacoma,2033,16,1159.2
Tacoma,2033,17,8086.9
Tacoma,2033,18,1159.2
Tacoma,2033,19,1159.2
Tacoma,2033,20,1159.2
Tacoma,2033,21,1159.2
Tacoma,2033,22,1159.2
Tacoma,2033,23,1159.2
Tacoma,2034,0,1304.1
Tacoma,2034,1,1304.1
Tacoma,2034,2,9097.8
Tacoma,2034,3,8597.0
Tacoma,2034,4,2374.8
Tacoma,2034,5,2374.8
Tacoma,2034,6,2098.6
Tacoma,2034,7,1304.1
Tacoma,2034,8,1304.1
Tacoma,2034,9,1304.1
Tacoma,2034,10,1304.1
Tacoma,2034,11,1304.1
Tacoma,2034,12,1304.1
Tacoma,2034,13,1304.1
Tacoma,2034,14,1304.1
Tacoma,2034,15,1304.1
Tacoma,2034,16,1304.1
Tacoma,2034,17,9097.8
Tacoma,2034,18,1304.1
Tacoma,2034,19,1304.1
Tacoma,2034,20,1304.1
Tacoma,2034,21,1304.1
Tacoma,2034,22,1304.1
Tacoma,2034,23,1304.1
Tacoma,2035,0,1473.1
Tacoma,2035,1,1473.1
Tacoma,2035,2,10277.1
Tacoma,2035,3,9711.5
Tacoma,2035,4,2682.6
Tacoma,2035,5,2682.6
Tacoma,2035,6,2370.7
Tacoma,2035,7,1473.1
Tacoma,2035,8,1473.1
Tacoma,2035,9,1473.1
Tacoma,2035,10,1473.1
Tacoma,2035,11,1473.1
Tacoma,2035,12,1473.1
Tacoma,2035,13,1473.1
Tacoma,2035,14,1473.1
Tacoma,2035,15,1473.1
Tacoma,2035,16,1473.1
Tacoma,2035,17,10277.1
Tacoma,2035,18,1473.1
Tacoma,2035,19,1473.1
Tacoma,2035,20,1473.1
Tacoma,2035,21,1473.1
Tacoma,2035,22,1473.1
Tacoma,2035,23,1473.1
Virginia,100% eCHE,0,3050.5
Virginia,100% eCHE,1,3050.5
Virginia,100% eCHE,2,21088.6
Virginia,100% eCHE,3,19915.9
Virginia,100% eCHE,4,5590.9
Virginia,100% eCHE,5,5590.9
Virginia,100% eCHE,6,4909.1
Virginia,100% eCHE,7,3050.5
Virginia,100% eCHE,8,3050.5
Virginia,100% eCHE,9,3050.5
Virginia,100% eCHE,10,3050.5
Virginia,100% eCHE,11,3050.5
Virginia,100% eCHE,12,3050.5
Virginia,100% eCHE,13,3050.5
Virginia,100% eCHE,14,3050.5
Virginia,100% eCHE,15,3050.5
Virginia,100% eCHE,16,3050.5
Virginia,100% eCHE,17,21088.6
Virginia,100% eCHE,18,3050.5
Virginia,100% eCHE,19,3050.5
Virginia,100% eCHE,20,3050.5
Virginia,100% eCHE,21,3050.5
Virginia,100% eCHE,22,3050.5
Virginia,100% eCHE,23,3050.5
Virginia,2023,0,244.0
Virginia,2023,1,244.0
Virginia,2023,2,1687.1
Virginia,2023,3,1593.3
Virginia,2023,4,447.3
Virginia,2023,5,447.3
Virginia,2023,6,392.7
Virginia,2023,7,244.0
Virginia,2023,8,244.0
Virginia,2023,9,244.0
Virginia,2023,10,244.0
Virginia,2023,11,244.0
Virginia,2023,12,244.0
Virginia,2023,13,244.0
Virginia,2023,14,244.0
Virginia,2023,15,244.0
Virginia,2023,16,244.0
Virginia,2023,17,1687.1
Virginia,2023,18,244.0
Virginia,2023,19,244.0
Virginia,2023,20,244.0
Virginia,2023,21,244.0
Virginia,2023,22,244.0
Virginia,2023,23,244.0
Virginia,2024,0,305.0
Virginia,2024,1,305.0
Virginia,2024,2,2108.9
Virginia,2024,3,1991.6
Virginia,2024,4,559.1
Virginia,2024,5,559.1
Virginia,2024,6,490.9
Virginia,2024,7,305.0
Virginia,2024,8,305.0
Virginia,2024,9,305.0
Virginia,2024,10,305.0
Virginia,2024,11,305.0
Virginia,2024,12,305.0
Virginia,2024,13,305.0
Virginia,2024,14,305.0
Virginia,2024,15,305.0
Virginia,2024,16,305.0
Virginia,2024,17,2108.9
Virginia,2024,18,305.0
Virginia,2024,19,305.0
Virginia,2024,20,305.0
Virginia,2024,21,305.0
Virginia,2024,22,305.0
Virginia,2024,23,305.0
Virginia,2025,0,366.1
Virginia,2025,1,366.1
Virginia,2025,2,2530.6
Virginia,2025,3,2389.9
Virginia,2025,4,670.9
Virginia,2025,5,670.9
Virginia,2025,6,589.1
Virginia,2025,7,366.1
Virginia,2025,8,366.1
Virginia,2025,9,366.1
Virginia,2025,10,366.1
Virginia,2025,11,366.1
Virginia,2025,12,366.1
Virginia,2025,13,366.1
Virginia,2025,14,366.1
Virginia,2025,15,366.1
Virginia,2025,16,366.1
Virginia,2025,17,2530.6
Virginia,2025,18,366.1
Virginia,2025,19,366.1
Virginia,2025,20,366.1
Virginia,2025,21,366.1
Virginia,2025,22,366.1
Virginia,2025,23,366.1
Virginia,2026,0,457.6
Virginia,2026,1,457.6
Virginia,2026,2,3163.3
Virginia,2026,3,2987.4
Virginia,2026,4,838.6
Virginia,2026,5,838.6
Virginia,2026,6,736.4
Virginia,2026,7,457.6
Virginia,2026,8,457.6
Virginia,2026,9,457.6
Virginia,2026,10,457.6
Virginia,2026,11,457.6
Virginia,2026,12,457.6
Virginia,2026,13,457.6
Virginia,2026,14,457.6
Virginia,2026,15,457.6
Virginia,2026,16,457.6
Virginia,2026,17,3163.3
Virginia,2026,18,457.6
Virginia,2026,19,457.6
Virginia,2026,20,457.6
Virginia,2026,21,457.6
Virginia,2026,22,457.6
Virginia,2026,23,457.6
Virginia,2027,0,549.1
Virginia,2027,1,549.1
Virginia,2027,2,3796.0
Virginia,2027,3,3584.9
Virginia,2027,4,1006.4
Virginia,2027,5,1006.4
Virginia,2027,6,883.6
Virginia,2027,7,549.1
Virginia,2027,8,549.1
Virginia,2027,9,549.1
Virginia,2027,10,549.1
Virginia,2027,11,549.1
Virginia,2027,12,549.1
Virginia,2027,13,549.1
Virginia,2027,14,549.1
Virginia,2027,15,549.1
Virginia,2027,16,549.1
Virginia,2027,17,3796.0
Virginia,2027,18,549.1
Virginia,2027,19,549.1
Virginia,2027,20,549.1
Virginia,2027,21,549.1
Virginia,2027,22,549.1
Virginia,2027,23,549.1
Virginia,2028,0,671.1
Virginia,2028,1,671.1
Virginia,2028,2,4639.5
Virginia,2028,3,4381.5
Virginia,2028,4,1230.0
Virginia,2028,5,1230.0
Virginia,2028,6,1080.0
Virginia,2028,7,671.1
Virginia,2028,8,671.1
Virginia,2028,9,671.1
Virginia,2028,10,671.1
Virginia,2028,11,671.1
Virginia,2028,12,671.1
Virginia,2028,13,671.1
Virginia,2028,14,671.1
Virginia,2028,15,671.1
Virginia,2028,16,671.1
Virginia,2028,17,4639.5
Virginia,2028,18,671.1
Virginia,2028,19,671.1
Virginia,2028,20,671.1
Virginia,2028,21,671.1
Virginia,2028,22,671.1
Virginia,2028,23,671.1
Virginia,2029,0,793.1
Virginia,2029,1,793.1
Virginia,2029,2,5483.0
Virginia,2029,3,5178.1
Virginia,2029,4,1453.6
Virginia,2029,5,1453.6
Virginia,2029,6,1276.4
Virginia,2029,7,793.1
Virginia,2029,8,793.1
Virginia,2029,9,793.1
Virginia,2029,10,793.1
Virginia,2029,11,793.1
Virginia,2029,12,793.1
Virginia,2029,13,793.1
Virginia,2029,14,793.1
Virginia,2029,15,793.1
Virginia,2029,16,793.1
Virginia,2029,17,5483.0
Virginia,2029,18,793.1
Virginia,2029,19,793.1
Virginia,2029,20,793.1
Virginia,2029,21,793.1
Virginia,2029,22,793.1
Virginia,2029,23,793.1
Virginia,2030,0,945.6
Virginia,2030,1,945.6
Virginia,2030,2,6537.5
Virginia,2030,3,6173.9
Virginia,2030,4,1733.2
Virginia,2030,5,1733.2
Virginia,2030,6,1521.8
Virginia,2030,7,945.6
Virginia,2030,8,945.6
Virginia,2030,9,945.6
Virginia,2030,10,945.6
Virginia,2030,11,945.6
Virginia,2030,12,945.6
Virginia,2030,13,945.6
Virginia,2030,14,945.6
Virginia,2030,15,945.6
Virginia,2030,16,945.6
Virginia,2030,17,6537.5
Virginia,2030,18,945.6
Virginia,2030,19,945.6
Virginia,2030,20,945.6
Virginia,2030,21,945.6
Virginia,2030,22,945.6
Virginia,2030,23,945.6
Virginia,2031,0,1098.2
Virginia,2031,1,1098.2
Virginia,2031,2,7591.9
Virginia,2031,3,7169.7
Virginia,2031,4,2012.7
Virginia,2031,5,2012.7
Virginia,2031,6,1767.3
Virginia,2031,7,1098.2
Virginia,2031,8,1098.2
Virginia,2031,9,1098.2
Virginia,2031,10,1098.2
Virginia,2031,11,1098.2
Virginia,2031,12,1098.2
Virginia,2031,13,1098.2
Virginia,2031,14,1098.2
Virginia,2031,15,1098.2
Virginia,2031,16,1098.2
Virginia,2031,17,7591.9
Virginia,2031,18,1098.2
Virginia,2031,19,1098.2
Virginia,2031,20,1098.2
Virginia,2031,21,1098.2
Virginia,2031,22,1098.2
Virginia,2031,23,1098.2
Virginia,2032,0,1281.2
Virginia,2032,1,1281.2
Virginia,2032,2,8857.2
Virginia,2032,3,8364.7
Virginia,2032,4,2348.2
Virginia,2032,5,2348.2
Virginia,2032,6,2061.8
Virginia,2032,7,1281.2
Virginia,2032,8,1281.2
Virginia,2032,9,1281.2
Virginia,2032,10,1281.2
Virginia,2032,11,1281.2
Virginia,2032,12,1281.2
Virginia,2032,13,1281.2
Virginia,2032,14,1281.2
Virginia,2032,15,1281.2
Virginia,2032,16,1281.2
Virginia,2032,17,8857.2
Virginia,2032,18,1281.2
Virginia,2032,19,1281.2
Virginia,2032,20,1281.2
Virginia,2032,21,1281.2
Virginia,2032,22,1281.2
Virginia,2032,23,1281.2
Virginia,2033,0,1464.2
Virginia,2033,1,1464.2
Virginia,2033,2,10122.5
Virginia,2033,3,9559.6
Virginia,2033,4,2683.6
Virginia,2033,5,2683.6
Virginia,2033,6,2356.4
Virginia,2033,7,1464.2
Virginia,2033,8,1464.2
Virginia,2033,9,1464.2
Virginia,2033,10,1464.2
Virginia,2033,11,1464.2
Virginia,2033,12,1464.2
Virginia,2033,13,1464.2
Virginia,2033,14,1464.2
Virginia,2033,15,1464.2
Virginia,2033,16,1464.2
Virginia,2033,17,10122.5
Virginia,2033,18,1464.2
Virginia,2033,19,1464.2
Virginia,2033,20,1464.2
Virginia,2033,21,1464.2
Virginia,2033,22,1464.2
Virginia,2033,23,1464.2
Virginia,2034,0,1647.2
Virginia,2034,1,1647.2
Virginia,2034,2,11387.9
Virginia,2034,3,10754.6
Virginia,2034,4,3019.1
Virginia,2034,5,3019.1
Virginia,2034,6,2650.9
Virginia,2034,7,1647.2
Virginia,2034,8,1647.2
Virginia,2034,9,1647.2
Virginia,2034,10,1647.2
Virginia,2034,11,1647.2
Virginia,2034,12,1647.2
Virginia,2034,13,1647.2
Virginia,2034,14,1647.2
Virginia,2034,15,1647.2
Virginia,2034,16,1647.2
Virginia,2034,17,11387.9
Virginia,2034,18,1647.2
Virginia,2034,19,1647.2
Virginia,2034,20,1647.2
Virginia,2034,21,1647.2
Virginia,2034,22,1647.2
Virginia,2034,23,1647.2
Virginia,2035,0,1860.8
Virginia,2035,1,1860.8
Virginia,2035,2,12864.1
Virginia,2035,3,12148.7
Virginia,2035,4,3410.5
Virginia,2035,5,3410.5
Virginia,2035,6,2994.5
Virginia,2035,7,1860.8
Virginia,2035,8,1860.8
Virginia,2035,9,1860.8
Virginia,2035,10,1860.8
Virginia,2035,11,1860.8
Virginia,2035,12,1860.8
Virginia,2035,13,1860.8
Virginia,2035,14,1860.8
Virginia,2035,15,1860.8
Virginia,2035,16,1860.8
Virginia,2035,17,12864.1
Virginia,2035,18,1860.8
Virginia,2035,19,1860.8
Virginia,2035,20,1860.8
Virginia,2035,21,1860.8
Virginia,2035,22,1860.8
Virginia,2035,23,1860.8
Wilmington (DE),100% eCHE,0,381.3
Wilmington (DE),100% eCHE,1,381.3
Wilmington (DE),100% eCHE,2,2986.4
Wilmington (DE),100% eCHE,3,2822.7
Wilmington (DE),100% eCHE,4,784.1
Wilmington (DE),100% eCHE,5,784.1
Wilmington (DE),100% eCHE,6,613.6
Wilmington (DE),100% eCHE,7,381.3
Wilmington (DE),100% eCHE,8,381.3
Wilmington (DE),100% eCHE,9,381.3
Wilmington (DE),100% eCHE,10,381.3
Wilmington (DE),100% eCHE,11,381.3
Wilmington (DE),100% eCHE,12,381.3
Wilmington (DE),100% eCHE,13,381.3
Wilmington (DE),100% eCHE,14,381.3
Wilmington (DE),100% eCHE,15,381.3
Wilmington (DE),100% eCHE,16,381.3
Wilmington (DE),100% eCHE,17,2986.4
Wilmington (DE),100% eCHE,18,381.3
Wilmington (DE),100% eCHE,19,381.3
Wilmington (DE),100% eCHE,20,381.3
Wilmington (DE),100% eCHE,21,381.3
Wilmington (DE),100% eCHE,22,381.3
Wilmington (DE),100% eCHE,23,381.3
Wilmington (DE),2023,0,30.5
Wilmington (DE),2023,1,30.5
Wilmington (DE),2023,2,238.9
Wilmington (DE),2023,3,225.8
Wilmington (DE),2023,4,62.7
Wilmington (DE),2023,5,62.7
Wilmington (DE),2023,6,49.1
Wilmington (DE),2023,7,30.5
Wilmington (DE),2023,8,30.5
Wilmington (DE),2023,9,30.5
Wilmington (DE),2023,10,30.5
Wilmington (DE),2023,11,30.5
Wilmington (DE),2023,12,30.5
Wilmington (DE),2023,13,30.5
Wilmington (DE),2023,14,30.5
Wilmington (DE),2023,15,30.5
Wilmington (DE),2023,16,30.5
Wilmington (DE),2023,17,238.9
Wilmington (DE),2023,18,30.5
Wilmington (DE),2023,19,30.5
Wilmington (DE),2023,20,30.5
Wilmington (DE),2023,21,30.5
Wilmington (DE),2023,22,30.5
Wilmington (DE),2023,23,30.5
Wilmington (DE),2024,0,38.1
Wilmington (DE),2024,1,38.1
Wilmington (DE),2024,2,298.6
Wilmington (DE),2024,3,282.3
Wilmington (DE),2024,4,78.4
Wilmington (DE),2024,5,78.4
Wilmington (DE),2024,6,61.4
Wilmington (DE),2024,7,38.1
Wilmington (DE),2024,8,38.1
Wilmington (DE),2024,9,38.1
Wilmington (DE),2024,10,38.1
Wilmington (DE),2024,11,38.1
Wilmington (DE),2024,12,38.1
Wilmington (DE),2024,13,38.1
Wilmington (DE),2024,14,38.1
Wilmington (DE),2024,15,38.1
Wilmington (DE),2024,16,38.1
Wilmington (DE),2024,17,298.6
Wilmington (DE),2024,18,38.1
Wilmington (DE),2024,19,38.1
Wilmington (DE),2024,20,38.1
Wilmington (DE),2024,21,38.1
Wilmington (DE),2024,22,38.1
Wilmington (DE),2024,23,38.1
Wilmington (DE),2025,0,45.8
Wilmington (DE),2025,1,45.8
Wilmington (DE),2025,2,358.4
Wilmington (DE),2025,3,338.7
Wilmington (DE),2025,4,94.1
Wilmington (DE),2025,5,94.1
Wilmington (DE),2025,6,73.6
Wilmington (DE),2025,7,45.8
Wilmington (DE),2025,8,45.8
Wilmington (DE),2025,9,45.8
Wilmington (DE),2025,10,45.8
Wilmington (DE),2025,11,45.8
Wilmington (DE),2025,12,45.8
Wilmington (DE),2025,13,45.8
Wilmington (DE),2025,14,45.8
Wilmington (DE),2025,15,45.8
Wilmington (DE),2025,16,45.8
Wilmington (DE),2025,17,358.4
Wilmington (DE),2025,18,45.8
Wilmington (DE),2025,19,45.8
Wilmington (DE),2025,20,45.8
Wilmington (DE),2025,21,45.8
Wilmington (DE),2025,22,45.8
Wilmington (DE),2025,23,45.8
Wilmington (DE),2026,0,57.2
Wilmington (DE),2026,1,57.2
Wilmington (DE),2026,2,448.0
Wilmington (DE),2026,3,423.4
Wilmington (DE),2026,4,117.6
Wilmington (DE),2026,5,117.6
Wilmington (DE),2026,6,92.0
Wilmington (DE),2026,7,57.2
Wilmington (DE),2026,8,57.2
Wilmington (DE),2026,9,57.2
Wilmington (DE),2026,10,57.2
Wilmington (DE),2026,11,57.2
Wilmington (DE),2026,12,57.2
Wilmington (DE),2026,13,57.2
Wilmington (DE),2026,14,57.2
Wilmington (DE),2026,15,57.2
Wilmington (DE),2026,16,57.2
Wilmington (DE),2026,17,448.0
Wilmington (DE),2026,18,57.2
Wilmington (DE),2026,19,57.2
Wilmington (DE),2026,20,57.2
Wilmington (DE),2026,21,57.2
Wilmington (DE),2026,22,57.2
Wilmington (DE),2026,23,57.2
Wilmington (DE),2027,0,68.6
Wilmington (DE),2027,1,68.6
Wilmington (DE),2027,2,537.5
Wilmington (DE),2027,3,508.1
Wilmington (DE),2027,4,141.1
Wilmington (DE),2027,5,141.1
Wilmington (DE),2027,6,110.5
Wilmington (DE),2027,7,68.6
Wilmington (DE),2027,8,68.6
Wilmington (DE),2027,9,68.6
Wilmington (DE),2027,10,68.6
Wilmington (DE),2027,11,68.6
Wilmington (DE),2027,12,68.6
Wilmington (DE),2027,13,68.6
Wilmington (DE),2027,14,68.6
Wilmington (DE),2027,15,68.6
Wilmington (DE),2027,16,68.6
Wilmington (DE),2027,17,537.5
Wilmington (DE),2027,18,68.6
Wilmington (DE),2027,19,68.6
Wilmington (DE),2027,20,68.6
Wilmington (DE),2027,21,68.6
Wilmington (DE),2027,22,68.6
Wilmington (DE),2027,23,68.6
Wilmington (DE),2028,0,83.9
Wilmington (DE),2028,1,83.9
Wilmington (DE),2028,2,657.0
Wilmington (DE),2028,3,621.0
Wilmington (DE),2028,4,172.5
Wilmington (DE),2028,5,172.5
Wilmington (DE),2028,6,135.0
Wilmington (DE),2028,7,83.9
Wilmington (DE),2028,8,83.9
Wilmington (DE),2028,9,83.9
Wilmington (DE),2028,10,83.9
Wilmington (DE),2028,11,83.9
Wilmington (DE),2028,12,83.9
Wilmington (DE),2028,13,83.9
Wilmington (DE),2028,14,83.9
Wilmington (DE),2028,15,83.9
Wilmington (DE),2028,16,83.9
Wilmington (DE),2028,17,657.0
Wilmington (DE),2028,18,83.9
Wilmington (DE),2028,19,83.9
Wilmington (DE),2028,20,83.9
Wilmington (DE),2028,21,83.9
Wilmington (DE),2028,22,83.9
Wilmington (DE),2028,23,83.9
Wilmington (DE),2029,0,99.1
Wilmington (DE),2029,1,99.1
Wilmington (DE),2029,2,776.5
Wilmington (DE),2029,3,733.9
Wilmington (DE),2029,4,203.9
Wilmington (DE),2029,5,203.9
Wilmington (DE),2029,6,159.5
Wilmington (DE),2029,7,99.1
Wilmington (DE),2029,8,99.1
Wilmington (DE),2029,9,99.1
Wilmington (DE),2029,10,99.1
Wilmington (DE),2029,11,99.1
Wilmington (DE),2029,12,99.1
Wilmington (DE),2029,13,99.1
Wilmington (DE),2029,14,99.1
Wilmington (DE),2029,15,99.1
Wilmington (DE),2029,16,99.1
Wilmington (DE),2029,17,776.5
Wilmington (DE),2029,18,99.1
Wilmington (DE),2029,19,99.1
Wilmington (DE),2029,20,99.1
Wilmington (DE),2029,21,99.1
Wilmington (DE),2029,22,99.1
Wilmington (DE),2029,23,99.1
Wilmington (DE),2030,0,118.2
Wilmington (DE),2030,1,118.2
Wilmington (DE),2030,2,925.8
Wilmington (DE),2030,3,875.0
Wilmington (DE),2030,4,243.1
Wilmington (DE),2030,5,243.1
Wilmington (DE),2030,6,190.2
Wilmington (DE),2030,7,118.2
Wilmington (DE),2030,8,118.2
Wilmington (DE),2030,9,118.2
Wilmington (DE),2030,10,118.2
Wilmington (DE),2030,11,118.2
Wilmington (DE),2030,12,118.2
Wilmington (DE),2030,13,118.2
Wilmington (DE),2030,14,118.2
Wilmington (DE),2030,15,118.2
Wilmington (DE),2030,16,118.2
Wilmington (DE),2030,17,925.8
Wilmington (DE),2030,18,118.2
Wilmington (DE),2030,19,118.2
Wilmington (DE),2030,20,118.2
Wilmington (DE),2030,21,118.2
Wilmington (DE),2030,22,118.2
Wilmington (DE),2030,23,118.2
Wilmington (DE),2031,0,137.3
Wilmington (DE),2031,1,137.3
Wilmington (DE),2031,2,1075.1
Wilmington (DE),2031,3,1016.2
Wilmington (DE),2031,4,282.3
Wilmington (DE),2031,5,282.3
Wilmington (DE),2031,6,220.9
Wilmington (DE),2031,7,137.3
Wilmington (DE),2031,8,137.3
Wilmington (DE),2031,9,137.3
Wilmington (DE),2031,10,137.3
Wilmington (DE),2031,11,137.3
Wilmington (DE),2031,12,137.3
Wilmington (DE),2031,13,137.3
Wilmington (DE),2031,14,137.3
Wilmington (DE),2031,15,137.3
Wilmington (DE),2031,16,137.3
Wilmington (DE),2031,17,1075.1
Wilmington (DE),2031,18,137.3
Wilmington (DE),2031,19,137.3
Wilmington (DE),2031,20,137.3
Wilmington (DE),2031,21,137.3
Wilmington (DE),2031,22,137.3
Wilmington (DE),2031,23,137.3
Wilmington (DE),2032,0,160.1
Wilmington (DE),2032,1,160.1
Wilmington (DE),2032,2,1254.3
Wilmington (DE),2032,3,1185.5
Wilmington (DE),2032,4,329.3
Wilmington (DE),2032,5,329.3
Wilmington (DE),2032,6,257.7
Wilmington (DE),2032,7,160.1
Wilmington (DE),2032,8,160.1
Wilmington (DE),2032,9,160.1
Wilmington (DE),2032,10,160.1
Wilmington (DE),2032,11,160.1
Wilmington (DE),2032,12,160.1
Wilmington (DE),2032,13,160.1
Wilmington (DE),2032,14,160.1
Wilmington (DE),2032,15,160.1
Wilmington (DE),2032,16,160.1
Wilmington (DE),2032,17,1254.3
Wilmington (DE),2032,18,160.1
Wilmington (DE),2032,19,160.1
Wilmington (DE),2032,20,160.1
Wilmington (DE),2032,21,160.1
Wilmington (DE),2032,22,160.1
Wilmington (DE),2032,23,160.1
Wilmington (DE),2033,0,183.0
Wilmington (DE),2033,1,183.0
Wilmington (DE),2033,2,1433.5
Wilmington (DE),2033,3,1354.9
Wilmington (DE),2033,4,376.4
Wilmington (DE),2033,5,376.4
Wilmington (DE),2033,6,294.5
Wilmington (DE),2033,7,183.0
Wilmington (DE),2033,8,183.0
Wilmington (DE),2033,9,183.0
Wilmington (DE),2033,10,183.0
Wilmington (DE),2033,11,183.0
Wilmington (DE),2033,12,183.0
Wilmington (DE),2033,13,183.0
Wilmington (DE),2033,14,183.0
Wilmington (DE),2033,15,183.0
Wilmington (DE),2033,16,183.0
Wilmington (DE),2033,17,1433.5
Wilmington (DE),2033,18,183.0
Wilmington (DE),2033,19,183.0
Wilmington (DE),2033,20,183.0
Wilmington (DE),2033,21,183.0
Wilmington (DE),2033,22,183.0
Wilmington (DE),2033,23,183.0
Wilmington (DE),2034,0,205.9
Wilmington (DE),2034,1,205.9
Wilmington (DE),2034,2,1612.6
Wilmington (DE),2034,3,1524.3
Wilmington (DE),2034,4,423.4
Wilmington (DE),2034,5,423.4
Wilmington (DE),2034,6,331.4
Wilmington (DE),2034,7,205.9
Wilmington (DE),2034,8,205.9
Wilmington (DE),2034,9,205.9
Wilmington (DE),2034,10,205.9
Wilmington (DE),2034,11,205.9
Wilmington (DE),2034,12,205.9
Wilmington (DE),2034,13,205.9
Wilmington (DE),2034,14,205.9
Wilmington (DE),2034,15,205.9
Wilmington (DE),2034,16,205.9
Wilmington (DE),2034,17,1612.6
Wilmington (DE),2034,18,205.9
Wilmington (DE),2034,19,205.9
Wilmington (DE),2034,20,205.9
Wilmington (DE),2034,21,205.9
Wilmington (DE),2034,22,205.9
Wilmington (DE),2034,23,205.9
Wilmington (DE),2035,0,232.6
Wilmington (DE),2035,1,232.6
Wilmington (DE),2035,2,1821.7
Wilmington (DE),2035,3,1721.9
Wilmington (DE),2035,4,478.3
Wilmington (DE),2035,5,478.3
Wilmington (DE),2035,6,374.3
Wilmington (DE),2035,7,232.6
Wilmington (DE),2035,8,232.6
Wilmington (DE),2035,9,232.6
Wilmington (DE),2035,10,232.6
Wilmington (DE),2035,11,232.6
Wilmington (DE),2035,12,232.6
Wilmington (DE),2035,13,232.6
Wilmington (DE),2035,14,232.6
Wilmington (DE),2035,15,232.6
Wilmington (DE),2035,16,232.6
Wilmington (DE),2035,17,1821.7
Wilmington (DE),2035,18,232.6
Wilmington (DE),2035,19,232.6
Wilmington (DE),2035,20,232.6
Wilmington (DE),2035,21,232.6
Wilmington (DE),2035,22,232.6
Wilmington (DE),2035,23,232.6
Wilmington (NC),100% eCHE,0,254.2
Wilmington (NC),100% eCHE,1,254.2
Wilmington (NC),100% eCHE,2,2161.4
Wilmington (NC),100% eCHE,3,2052.3
Wilmington (NC),100% eCHE,4,579.5
Wilmington (NC),100% eCHE,5,579.5
Wilmington (NC),100% eCHE,6,409.1
Wilmington (NC),100% eCHE,7,254.2
Wilmington (NC),100% eCHE,8,254.2
Wilmington (NC),100% eCHE,9,254.2
Wilmington (NC),100% eCHE,10,254.2
Wilmington (NC),100% eCHE,11,254.2
Wilmington (NC),100% eCHE,12,254.2
Wilmington (NC),100% eCHE,13,254.2
Wilmington (NC),100% eCHE,14,254.2
Wilmington (NC),100% eCHE,15,254.2
Wilmington (NC),100% eCHE,16,254.2
Wilmington (NC),100% eCHE,17,2161.4
Wilmington (NC),100% eCHE,18,254.2
Wilmington (NC),100% eCHE,19,254.2
Wilmington (NC),100% eCHE,20,254.2
Wilmington (NC),100% eCHE,21,254.2
Wilmington (NC),100% eCHE,22,254.2
Wilmington (NC),100% eCHE,23,254.2
Wilmington (NC),2023,0,20.3
Wilmington (NC),2023,1,20.3
Wilmington (NC),2023,2,172.9
Wilmington (NC),2023,3,164.2
Wilmington (NC),2023,4,46.4
Wilmington (NC),2023,5,46.4
